project_id,case_submitter_id,case_id,sample_submitter_ids,sample_types,aliquot_submitter_ids,file_id,file_name,gene,peptide_target,agid,lab_id,catalog_number,set_id,protein_expression
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,RET,RET_pY905,AGID00547,735,3221,Old,NA
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,SOX2,Sox2,AGID00298,1670,2748,Set165,1.08697842874959
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,STK11,LKB1,AGID00529,1477,3050,Old,-0.1459
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,TP53,P53,AGID00050,481,9282,Old,-0.31312
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,TP63,P63,AGID00545,1415,ab53039,Old,NA
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,BRAF,BRAF,AGID00355,92,1647/ab33899,Old,-0.33361
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,BRAF,BRAF_pS445,AGID00014,94,2696,Old,0.070565
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,CDKN2A,P16INK4A,AGID00420,466,1712-1/ab40803,Old,-0.57521
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,EGFR,EGFR,AGID00152,1120,2232,Old,0.26514
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,EGFR,EGFR_pY1068,AGID00450,217,2234,Old,-0.22501
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,EGFR,EGFR_pY1173,AGID00026,221,1124-1/ab32578,Old,0.62436
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,ERBB2,HER2,AGID00131,1038,MS-325-P1,Old,-0.74577
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,ERBB2,HER2_pY1248,AGID00142,299,06-229,Old,0.042258
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,MET,CMET,AGID00466,726,3127,Old,-0.20779
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,MET,CMET_pY1235,AGID00079,727,3129,Old,0.086652
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,NFE2L2,NRF2,AGID00257,1419,12721,Old,0.38147
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,NOTCH1,NOTCH1,AGID02155,2461,3608,Old,0.18037
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,NOTCH1,Notch1-cleaved,AGID00340,1969,4147,Set165,0.287281792124535
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,PIK3CA,PI3KP110ALPHA,AGID00093,808,4255,Old,-0.56128
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,PTEN,PTEN,AGID00061,566,9552,Old,-0.40512
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,RET,RET_pY905,AGID00547,735,3221,Old,-0.46626
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,SOX2,Sox2,AGID00298,1670,2748,Set165,0.632346796553253
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,STK11,LKB1,AGID00529,1477,3050,Old,-0.15138
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,TP53,P53,AGID00050,481,9282,Old,0.49675
TCGA-LUAD,TCGA-86-7701,a3f6bc1c-19ab-4eeb-a9ac-3d2fac850bde,TCGA-86-7701-01A,Primary Tumor,,6f6e025c-2fd6-4cf6-9b59-94e39812538b,TCGA-86-7701-01A-13-2192-20_RPPA_data.tsv,TP63,P63,AGID00545,1415,ab53039,Old,-0.95836
TCGA-LUAD,TCGA-86-7954,079ae0b3-b64b-4b8e-ab7d-225b8046568c,TCGA-86-7954-01A,Primary Tumor,,d69feb9c-1e8a-4c71-a15c-cc444fd16a98,TCGA-86-7954-01A-13-2192-20_RPPA_data.tsv,BRAF,BRAF,AGID00355,92,1647/ab33899,Old,-0.13394
